																																																																			
2024-01-02	12:10:46	RECEIVED	[10]	:	80	7E	4B	DC	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[10]	:	80	7E	4B	20	01	03	79	E0	00	1C																																																					
2024-01-02	18:10:47	RECEIVED	[63]	:	7E	80	4B	20	81	03	38	02	05	01	15	01	04	04	F6	04	F6	00	EC	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C3	04	F6	04	F6	01	1E	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	18:10:58	RECEIVED	[10]	:	80	7E	4B	24	01	03	7A	18	00	1C																																																					
2024-01-02	18:13:46	RECEIVED	[10]	:	80	7E	4B	28	01	03	79	FC	00	1C																																																					
2024-01-02	18:16:09	RECEIVED	[23]	:	80	08	3D	04	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	23																																								
2024-01-02	hh:mm:ss	RECEIVED	[49]	:	08	80	3D	04	81	17	2A	05	0A	00	00	24	01	02	18	20	11	28	02	00	C3	00	C3	00	25	01	23	01	1E	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	18:20:46	RECEIVED	[10]	:	80	7E	4B	2C	01	03	A0	2B	00	04																																																					
2024-01-02	18:20:46	RECEIVED	[15]	:	7E	80	4B	2C	81	03	08	24	01	02	18	24	48	28	02																																																
2024-01-02	18:20:47	RECEIVED	[10]	:	80	7E	4B	30	01	03	79	E0	00	1C																																																					
2024-01-02	18:20:58	RECEIVED	[10]	:	80	7E	4B	34	01	03	7A	34	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	34	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	18:23:46	RECEIVED	[10]	:	80	7E	4B	38	01	03	79	FC	00	1C																																																					
2024-01-02	18:26:10	RECEIVED	[23]	:	80	08	3D	08	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	1E																																								
2024-01-02	18:30:46	RECEIVED	[10]	:	80	7E	4B	3C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	3C	81	03	08	24	01	02	18	34	49	28	02																																																
2024-01-02	18:30:47	RECEIVED	[10]	:	80	7E	4B	40	01	03	79	E0	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	40	81	03	38	01	25	00	F2	00	EC	04	F6	04	F6	00	E0	00	00	00	00	00	00	00	00	1A	00	00	13	00	00	00	00	00	00	00	00	00	00	00	00	00	C3	04	F6	04	F6	01	17	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	18:30:57	RECEIVED	[10]	:	80	7E	4B	44	01	03	7A	18	00	1C																																																					
2024-01-02	18:30:57	RECEIVED	[63]	:	7E	80	4B	44	81	03	38	02	01	4B	08	14	46	4B	0F	14	50	4B	0F	14	50	07	03	00	64	00	09	00	19	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	02	08	27	00	01	7E	21	01
2024-01-02	18:33:45	RECEIVED	[10]	:	80	7E	4B	48	01	03	79	FC	00	1C																																																					
2024-01-02	18:36:10	RECEIVED	[23]	:	80	08	3D	0C	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	19																																								
2024-01-02	hh:mm:ss	RECEIVED	[49]	:	08	80	3D	0C	81	17	2A	05	0A	00	00	24	01	02	18	40	12	28	02	00	C3	00	C3	00	25	01	19	01	17	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	18:40:45	RECEIVED	[10]	:	80	7E	4B	4C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	4C	81	03	08	24	01	02	18	44	48	28	02																																																
2024-01-02	18:40:46	RECEIVED	[10]	:	80	7E	4B	50	01	03	79	E0	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	50	81	03	38	02	24	03	0E	00	EC	04	F6	04	F6	03	4A	08	C0	00	11	00	00	00	00	23	42	00	13	00	00	00	00	00	00	00	00	00	00	00	00	00	C3	04	F6	04	F6	01	17	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	18:40:57	RECEIVED	[10]	:	80	7E	4B	54	01	03	7A	34	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	54	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	18:43:49	RECEIVED	[10]	:	80	7E	4B	59	01	03	79	FC	00	1C																																																					
2024-01-02	18:46:09	RECEIVED	[23]	:	80	08	3D	10	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	17																																								
2024-01-02	18:46:10	RECEIVED	[49]	:	08	80	3D	10	81	17	2A	05	0A	00	00	24	01	02	18	50	12	28	02	00	C3	00	C3	00	25	01	17	01	17	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	18:50:45	RECEIVED	[10]	:	80	7E	4B	5C	01	03	A0	2B	00	04																																																					
2024-01-02	18:50:45	RECEIVED	[15]	:	7E	80	4B	5C	81	03	08	24	01	02	18	54	48	28	02																																																
2024-01-02	18:50:46	RECEIVED	[10]	:	80	7E	4B	60	01	03	79	E0	00	1C																																																					
2024-01-02	18:50:46	RECEIVED	[63]	:	7E	80	4B	60	81	03	38	02	8D	01	B6	01	30	04	F6	04	F6	01	A9	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C3	04	F6	04	F6	01	17	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	18:50:57	RECEIVED	[10]	:	80	7E	4B	64	01	03	7A	18	00	1C																																																					
2024-01-02	18:53:45	RECEIVED	[10]	:	80	7E	4B	68	01	03	79	FC	00	1C																																																					
2024-01-02	18:56:09	RECEIVED	[23]	:	80	08	3D	14	01	17	A0	29	00	15	A0	2F	00	04	08	00	C4	00	C3	00	25	01	17																																								
2024-01-02	19:00:45	RECEIVED	[10]	:	80	7E	4B	6C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	6C	81	03	08	24	01	02	19	04	48	28	02																																																
2024-01-02	19:00:46	RECEIVED	[10]	:	80	7E	4B	70	01	03	79	E0	00	1C																																																					
2024-01-02	19:00:46	RECEIVED	[63]	:	7E	80	4B	70	81	03	38	02	6E	01	4F	01	15	04	F6	04	F6	01	63	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C4	04	F6	04	F6	01	11	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	19:00:57	RECEIVED	[10]	:	80	7E	4B	74	01	03	7A	34	00	1C																																																					
2024-01-02	19:00:57	RECEIVED	[63]	:	7E	80	4B	74	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	19:03:46	RECEIVED	[10]	:	80	7E	4B	78	01	03	79	FC	00	1C																																																					
2024-01-02	19:06:09	RECEIVED	[23]	:	80	08	3D	18	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	17																																								
2024-01-02	19:10:45	RECEIVED	[10]	:	80	7E	4B	7C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	7C	81	03	08	24	01	02	19	14	48	28	02																																																
2024-01-02	19:10:46	RECEIVED	[10]	:	80	7E	4B	80	01	03	79	E0	00	1C																																																					
2024-01-02	19:10:58	RECEIVED	[10]	:	80	7E	4B	84	01	03	7A	18	00	1C																																																					
2024-01-02	19:10:58	RECEIVED	[63]	:	7E	80	4B	84	81	03	38	02	01	4B	08	14	46	4B	0F	14	50	4B	0F	14	50	07	03	00	64	00	09	00	19	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	02	08	27	00	01	7E	21	01
2024-01-02	19:13:46	RECEIVED	[10]	:	80	7E	4B	88	01	03	79	FC	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	88	81	03	38	02	4F	01	09	00	FE	04	F6	04	F6	01	25	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	61	5C	65	94
2024-01-02	19:16:09	RECEIVED	[23]	:	80	08	3D	1C	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	11																																								
2024-01-02	19:20:46	RECEIVED	[10]	:	80	7E	4B	8C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	8C	81	03	08	24	01	02	19	24	48	28	02																																																
2024-01-02	19:20:46	RECEIVED	[10]	:	80	7E	4B	90	01	03	79	E0	00	1C																																																					
2024-01-02	19:20:58	RECEIVED	[10]	:	80	7E	4B	94	01	03	7A	34	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	94	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	19:23:46	RECEIVED	[10]	:	80	7E	4B	98	01	03	79	FC	00	1C																																																					
2024-01-02	19:26:09	RECEIVED	[23]	:	80	08	3D	20	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	12																																								
2024-01-02	19:30:46	RECEIVED	[10]	:	80	7E	4B	9C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	9C	81	03	08	24	01	02	19	34	48	28	02																																																
2024-01-02	19:30:46	RECEIVED	[10]	:	80	7E	4B	A0	01	03	79	E0	00	1C																																																					
2024-01-02	19:30:58	RECEIVED	[10]	:	80	7E	4B	A4	01	03	7A	18	00	1C																																																					
2024-01-02	19:33:46	RECEIVED	[10]	:	80	7E	4B	A8	01	03	79	FC	00	1C																																																					
2024-01-02	19:36:09	RECEIVED	[23]	:	80	08	3D	24	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	14																																								
2024-01-02	19:36:09	RECEIVED	[49]	:	08	80	3D	24	81	17	2A	05	0A	00	00	24	01	02	19	40	12	28	02	00	C3	00	C3	00	25	01	14	01	16	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	19:40:46	RECEIVED	[10]	:	80	7E	4B	AC	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	AC	81	03	08	24	01	02	19	44	48	28	02																																																
2024-01-02	19:40:47	RECEIVED	[10]	:	80	7E	4B	B0	01	03	79	E0	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	B0	81	03	38	02	3E	00	EC	00	E6	04	F6	04	F6	00	F2	00	00	00	00	00	00	00	00	22	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C3	04	F6	04	F6	01	16	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	19:40:58	RECEIVED	[10]	:	80	7E	4B	B4	01	03	7A	34	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	B4	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	19:43:46	RECEIVED	[10]	:	80	7E	4B	B8	01	03	79	FC	00	1C																																																					
2024-01-02	19:46:09	RECEIVED	[23]	:	80	08	3D	28	01	17	A0	29	00	15	A0	2F	00	04	08	00	C3	00	C3	00	25	01	16																																								
2024-01-02	19:50:46	RECEIVED	[10]	:	80	7E	4B	BC	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	BC	81	03	08	24	01	02	19	54	49	28	02																																																
2024-01-02	19:50:47	RECEIVED	[10]	:	80	7E	4B	C0	01	03	79	E0	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	C0	81	03	38	02	1B	00	E6	00	E0	04	F6	04	F6	00	EC	00	00	00	00	00	00	00	00	22	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C3	04	F6	04	F6	01	16	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	19:50:57	RECEIVED	[10]	:	80	7E	4B	C4	01	03	7A	18	00	1C																																																					
2024-01-02	19:50:57	RECEIVED	[63]	:	7E	80	4B	C4	81	03	38	02	01	4B	08	14	46	4B	0F	14	50	4B	0F	14	50	07	03	00	64	00	09	00	19	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	02	08	27	00	01	7E	21	01
2024-01-02	19:53:45	RECEIVED	[10]	:	80	7E	4B	C8	01	03	79	FC	00	1C																																																					
2024-01-02	19:56:10	RECEIVED	[23]	:	80	08	3D	2C	01	17	A0	29	00	15	A0	2F	00	04	08	00	C5	00	C3	00	25	01	16																																								
2024-01-02	hh:mm:ss	RECEIVED	[49]	:	08	80	3D	2C	81	17	2A	05	0A	00	00	24	01	02	20	00	12	28	02	00	C5	00	C3	00	25	01	16	01	16	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	20:00:45	RECEIVED	[10]	:	80	7E	4B	CC	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	CC	81	03	08	24	01	02	20	04	48	28	02																																																
2024-01-02	20:00:46	RECEIVED	[10]	:	80	7E	4B	D0	01	03	79	E0	00	1C																																																					
2024-01-02	20:00:46	RECEIVED	[63]	:	7E	80	4B	D0	81	03	38	02	0E	01	1A	01	20	04	F6	04	F6	01	09	04	54	00	00	00	05	00	00	22	9B	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C5	04	F6	04	F6	01	09	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	20:00:57	RECEIVED	[10]	:	80	7E	4B	D4	01	03	7A	34	00	1C																																																					
2024-01-02	20:00:57	RECEIVED	[63]	:	7E	80	4B	D4	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	20:03:45	RECEIVED	[10]	:	80	7E	4B	D8	01	03	79	FC	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	D8	81	03	38	02	0E	01	40	01	40	04	F6	04	F6	01	30	04	56	00	00	00	05	00	00	21	1B	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	6D	14	65	94
2024-01-02	20:06:10	RECEIVED	[23]	:	80	08	3D	30	01	17	A0	29	00	15	A0	2F	00	04	08	00	C6	00	C3	00	25	01	16																																								
2024-01-02	hh:mm:ss	RECEIVED	[49]	:	08	80	3D	30	81	17	2A	05	0A	00	00	24	01	02	20	10	12	28	02	00	C6	00	C3	00	25	01	16	01	09	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	20:10:45	RECEIVED	[10]	:	80	7E	4B	DC	01	03	A0	2B	00	04																																																					
2024-01-02	20:10:45	RECEIVED	[15]	:	7E	80	4B	DC	81	03	08	24	01	02	20	14	48	28	02																																																
2024-01-02	20:10:46	RECEIVED	[10]	:	80	7E	4B	E0	01	03	79	E0	00	1C																																																					
2024-01-02	20:10:57	RECEIVED	[10]	:	80	7E	4B	E4	01	03	7A	18	00	1C																																																					
2024-01-02	20:13:45	RECEIVED	[10]	:	80	7E	4B	E8	01	03	79	FC	00	1C																																																					
2024-01-02	20:16:10	RECEIVED	[23]	:	80	08	3D	34	01	17	A0	29	00	15	A0	2F	00	04	08	00	C6	00	C3	00	25	01	09																																								
2024-01-02	hh:mm:ss	RECEIVED	[49]	:	08	80	3D	34	81	17	2A	05	0A	00	00	24	01	02	20	20	12	28	02	00	C6	00	C3	00	25	01	09	00	F6	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	20:20:45	RECEIVED	[10]	:	80	7E	4B	EC	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	EC	81	03	08	24	01	02	20	24	48	28	02																																																
2024-01-02	20:20:46	RECEIVED	[10]	:	80	7E	4B	F0	01	03	79	E0	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	F0	81	03	38	01	8D	01	40	01	0F	04	F6	04	F6	00	F2	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C6	04	F6	04	F6	00	E8	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	20:20:57	RECEIVED	[10]	:	80	7E	4B	F4	01	03	7A	34	00	1C																																																					
2024-01-02	20:20:57	RECEIVED	[63]	:	7E	80	4B	F4	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	20:23:46	RECEIVED	[10]	:	80	7E	4B	F8	01	03	79	FC	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	F8	81	03	38	01	92	01	30	01	09	04	F6	04	F6	00	EC	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	71	C4	65	94
2024-01-02	20:26:09	RECEIVED	[23]	:	80	08	3D	38	01	17	A0	29	00	15	A0	2F	00	04	08	00	C6	00	C3	00	25	00	F6																																								
2024-01-02	20:26:09	RECEIVED	[49]	:	08	80	3D	38	81	17	2A	05	0A	00	00	24	01	02	20	30	12	28	02	00	C6	00	C3	00	25	00	F6	00	E8	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	20:30:45	RECEIVED	[10]	:	80	7E	4B	FC	01	03	A0	2B	00	04																																																					
2024-01-02	20:30:45	RECEIVED	[15]	:	7E	80	4B	FC	81	03	08	24	01	02	20	34	48	28	02																																																
2024-01-02	20:30:46	RECEIVED	[10]	:	80	7E	4B	00	01	03	79	E0	00	1C																																																					
2024-01-02	20:30:46	RECEIVED	[63]	:	7E	80	4B	00	81	03	38	01	97	01	20	00	FE	04	F6	04	F6	00	EC	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C6	04	F6	04	F6	00	E0	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	20:30:58	RECEIVED	[10]	:	80	7E	4B	04	01	03	7A	18	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	04	81	03	38	02	01	4B	08	14	46	4B	0F	14	50	4B	0F	14	50	07	03	00	64	00	09	00	19	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	02	08	27	00	01	7E	21	01
2024-01-02	20:33:45	RECEIVED	[10]	:	80	7E	4B	08	01	03	79	FC	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	08	81	03	38	01	9B	01	15	00	F8	04	F6	04	F6	00	E6	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	74	1C	65	94
2024-01-02	20:36:09	RECEIVED	[23]	:	80	08	3D	3C	01	17	A0	29	00	15	A0	2F	00	04	08	00	C7	00	C3	00	25	00	E8																																								
2024-01-02	20:40:45	RECEIVED	[10]	:	80	7E	4B	0C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	0C	81	03	08	24	01	02	20	44	48	28	02																																																
2024-01-02	20:40:46	RECEIVED	[10]	:	80	7E	4B	10	01	03	79	E0	00	1C																																																					
2024-01-02	20:40:46	RECEIVED	[63]	:	7E	80	4B	10	81	03	38	01	9B	01	09	00	F2	04	F6	04	F6	00	E6	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C7	04	F6	04	F6	00	D5	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	20:40:58	RECEIVED	[10]	:	80	7E	4B	14	01	03	7A	34	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	14	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	20:43:46	RECEIVED	[10]	:	80	7E	4B	18	01	03	79	FC	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	18	81	03	38	01	A0	01	04	00	EC	04	F6	04	F6	00	E6	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	76	74	65	94
2024-01-02	20:43:49	RECEIVED	[10]	:	80	7E	4B	19	01	03	79	FC	00	1C																																																					
2024-01-02	20:46:10	RECEIVED	[23]	:	80	08	3D	40	01	17	A0	29	00	15	A0	2F	00	04	08	00	C7	00	C3	00	25	00	E0																																								
2024-01-02	hh:mm:ss	RECEIVED	[49]	:	08	80	3D	40	81	17	2A	05	0A	00	00	24	01	02	20	50	12	28	02	00	C7	00	C3	00	25	00	E0	00	D5	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	20:50:45	RECEIVED	[10]	:	80	7E	4B	1C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	1C	81	03	08	24	01	02	20	54	48	28	02																																																
2024-01-02	20:50:46	RECEIVED	[10]	:	80	7E	4B	20	01	03	79	E0	00	1C																																																					
2024-01-02	20:50:46	RECEIVED	[63]	:	7E	80	4B	20	81	03	38	01	A0	00	FE	00	EC	04	F6	04	F6	00	E0	00	00	00	00	00	00	00	00	20	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C7	04	F6	04	F6	00	CB	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	20:50:58	RECEIVED	[10]	:	80	7E	4B	24	01	03	7A	18	00	1C																																																					
2024-01-02	20:50:58	RECEIVED	[63]	:	7E	80	4B	24	81	03	38	02	01	4B	08	14	46	4B	0F	14	50	4B	0F	14	50	07	03	00	64	00	09	00	19	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	02	08	27	00	01	7E	21	01
2024-01-02	20:53:46	RECEIVED	[10]	:	80	7E	4B	28	01	03	79	FC	00	1C																																																					
2024-01-02	20:56:09	RECEIVED	[23]	:	80	08	3D	44	01	17	A0	29	00	15	A0	2F	00	04	08	00	C7	00	C3	00	25	00	D5																																								
2024-01-02	hh:mm:ss	RECEIVED	[49]	:	08	80	3D	44	81	17	2A	05	0A	00	00	24	01	02	21	00	12	28	02	00	C7	00	C3	00	25	00	D5	00	CB	04	F6	00	00	00	00	00	00	00	00	04	F6	00	00	00	00	00	00	00	00														
2024-01-02	21:00:46	RECEIVED	[10]	:	80	7E	4B	2C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	2C	81	03	08	24	01	02	21	04	48	20	02																																																
2024-01-02	21:00:46	RECEIVED	[10]	:	80	7E	4B	30	01	03	79	E0	00	1C																																																					
2024-01-02	21:00:46	RECEIVED	[63]	:	7E	80	4B	30	81	03	38	01	A4	00	F8	00	E0	04	F6	04	F6	00	D9	00	00	00	00	00	00	00	00	1A	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	C7	04	F6	04	F6	00	C6	00	C6	00	C6	00	C3	00	00	00	00	05	0A
2024-01-02	21:00:50	RECEIVED	[10]	:	80	7E	4B	31	01	03	79	E0	00	1C																																																					
2024-01-02	21:00:58	RECEIVED	[10]	:	80	7E	4B	34	01	03	7A	34	00	1C																																																					
2024-01-02	hh:mm:ss	RECEIVED	[63]	:	7E	80	4B	34	81	03	38	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF
2024-01-02	21:03:46	RECEIVED	[10]	:	80	7E	4B	38	01	03	79	FC	00	1C																																																					
2024-01-02	21:03:46	RECEIVED	[63]	:	7E	80	4B	38	81	03	38	01	A4	00	F8	00	D9	04	F6	04	F6	00	D9	00	00	00	00	00	00	00	00	1A	00	00	11	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	7B	24	65	94
2024-01-02	21:06:09	RECEIVED	[23]	:	80	08	3D	48	01	17	A0	29	00	15	A0	2F	00	04	08	00	C7	00	C3	00	25	00	CB																																								
2024-01-02	21:10:46	RECEIVED	[10]	:	80	7E	4B	3C	01	03	A0	2B	00	04																																																					
2024-01-02	hh:mm:ss	RECEIVED	[15]	:	7E	80	4B	3C	81	03	08	24	01	02	21	14	48	20	02																																																
